Time	Actual Torque	Actual Velocity
536	0.00237	-0.0106186
536.5	0.00237	0.00617847
537	0.00237	-0.0214675
537.5	0.00237	0.00703717
538	0	-0.0188391
538.5	0	-0.0212267
539	0	0.00679631
539.5	0	-0.0126606
540	0.00237	0.0090792
540.5	0	-0.00366519
541	0	0.012692
541.5	0	-0.0146817
542	0.00237	0.0105139
542.5	0.00237	-0.00455531
543	0.00237	-0.008409
543.5	0	0.0172578
544	0.00237	0.00279602
544.5	0	-0.0137602
545	0	0.00329867
545.5	0.00237	-0.00595855
546	0	0.0120847
546.5	0	0.00285885
547	0	0.0100426
547.5	0	-0.029133
548	0	-0.00773879
548.5	0.00237	0.0138125
549	0	0.00415737
549.5	0.00237	-0.00186401
550	0.00237	0.0159383
550.5	0.00237	0.0148493
551	0	-0.00648215
551.5	0	0.029709
552	0.00237	-0.0518572
552.5	0.00237	-0.0148074
553	0.00237	0.0120847
553.5	0.00237	0.0242426
554	0.00237	-0.00600044
554.5	0.00237	-0.0428932
555	0.00237	-0.0025028
555.5	0.00237	0.0314369
556	0	0.000628319
556.5	0	-0.0446316
557	0.00237	0.031751
557.5	0	-0.00490088
558	0.00237	0.00314159
558.5	0.00237	-0.00274366
559	0.00237	0.0142
559.5	0.00237	0.0188705
560	0.00237	-0.00739321
560.5	0	0.0178547
561	0	-0.00661829
561.5	0.00237	-0.0302221
562	0.00237	-3.14159e-05
562.5	0.00237	-0.00647168
563	0	0.0356675
563.5	0	-0.00225147
564	0.00237	0.021499
564.5	0	-0.00546637
565	0.00237	-0.00764454
565.5	0	-9.42478e-05
566	0	-0.00939336
566.5	0.00237	-0.0114982
567	0.00237	-0.0131842
567.5	0	0.0164724
568	0.00237	-0.00601091
568.5	0.00237	-0.0401705
569	0	0.0248919
569.5	0.00237	0.0442022
570	0	-0.0202109
570.5	0	-0.0176034
571	0	0.0420764
571.5	0.00237	-0.0111317
572	0	-0.0147341
572.5	0.00237	-0.00206298
573	0	0.0343795
573.5	0.00237	0.0110689
574	0.00237	-0.0120428
574.5	0	-0.0210173
575	0.00237	0.0378457
575.5	0	0.0381599
576	0.00237	0.00803201
576.5	0	0.0116448
577	0	-0.0198234
577.5	0	-0.0215094
578	0.00237	-0.00844041
578.5	0	-0.0187029
579	0	-0.0204204
579.5	0	0.00620988
580	0.00237	0.00564439
580.5	0.00237	0.00452389
581	0	0.0109537
581.5	0.00237	0.0196768
582	0	-0.0279288
582.5	0	-0.0171636
583	0	-0.00445059
583.5	0.00237	-0.0027646
584	0.00237	-0.0163991
584.5	-0.00237	-0.0215409
585	0.00237	-0.0111527
585.5	0.00237	-0.00378038
586	0	0.00902684
586.5	0.00237	-0.0195302
587	0	0.0566639
587.5	0.00237	-0.0181479
588	0	0.0133937
588.5	0	0.00528835
589	0	-0.023185
589.5	0	0.0161583
590	0	0.0258867
590.5	0	0.0295729
591	0.00237	-0.0258867
591.5	0.00237	0.000534071
592	0	-0.013467
592.5	0.00237	-0.00147655
593	0.00237	-0.00316254
593.5	0	-0.00731991
594	0	-0.00293215
594.5	0	0.000240855
595	0.00237	0.000827286
595.5	0	0.0188181
596	0.00237	-0.000492183
596.5	0	-0.0298556
597	0	-0.0361178
597.5	0	-0.000314159
598	0.00237	-0.012891
598.5	0.00237	0.0110794
599	-0.00237	0.0131423
599.5	0.00237	0.0153729
600	0.00237	-0.00989602
600.5	0.00237	-0.00383274
601	0	0.0395317
601.5	0	0.0162525
602	0	0.00265988
602.5	0.00237	-0.00761313
603	0	-0.0404218
603.5	0.00237	0.0274889
604	0	-0.0290283
604.5	0.00237	0.0553339
605	0.00237	0.0214466
605.5	0.00237	-0.0284105
606	-0.00237	0.000827286
606.5	0.00237	0.00509985
607	0.00237	0.00894307
607.5	0.00237	0.0180432
608	0	-0.0318348
608.5	0	0.0204832
609	0.00237	-0.000785398
609.5	0	0.013268
610	0.00237	0.00772832
610.5	0.00237	-0.00448201
611	0	-0.0272167
611.5	0.00237	-0.0100112
612	0.00237	-0.000649262
612.5	-0.00237	0.00806342
613	-0.00237	-0.00912109
613.5	0.00237	-0.0119904
614	0	0.021478
614.5	0.00237	-0.00291121
615	0	-0.00622035
615.5	-0.00237	-0.000178024
616	0.00237	-0.000816814
616.5	0.00237	0.00389557
617	0.00237	0.0258344
617.5	0	0.0156347
618	0.00237	-0.00254469
618.5	0	-0.0252375
619	0.00237	0.0133832
619.5	0.00237	0.00444012
620	0.00237	0.0277717
620.5	0.00237	-0.0104615
621	0	-0.0453541
621.5	0.00237	0.0259181
622	0	-0.0189647
622.5	0.00237	-0.00817861
623	0.00237	0.0138125
623.5	0.00237	0.0221273
624	0	-0.0400553
624.5	0.00237	-0.019813
625	0	-0.0162525
625.5	0	-0.0111736
626	0.00237	0.00918392
626.5	-0.00237	0.00256563
627	0.00237	-0.0151739
627.5	0.00237	0.0255621
628	0	0.0021677
628.5	0	-0.0247034
629	0	0.0299603
629.5	0.00237	-0.0182631
630	0.00237	0.0197187
630.5	0	-0.0118962
631	0	-0.0130376
631.5	0.00237	-0.0124721
632	0.00237	0.0491555
632.5	0.00237	-0.00950855
633	-0.00237	0.0130795
633.5	0.00237	0.00558156
634	0	0.00455531
634.5	0.00237	-0.0177081
635	0.00237	0.0177291
635.5	0	-0.0167656
636	0	0.00581195
636.5	0.00237	-0.00686962
637	0.00237	0.0173206
637.5	0.00237	-0.0105348
638	0.00237	0.0109851
638.5	0	-0.0204832
639	0.00237	-0.0288712
639.5	0.00237	0.0478674
640	0	-0.0111422
640.5	0	0.0017174
641	0	-0.0179176
641.5	0	-0.0166714
642	0	0.0199701
642.5	0	-0.0140848
643	0.00237	0.0129643
643.5	0.00237	-0.0264522
644	0.00237	-0.00517316
644.5	0.00237	0.0073618
645	0	-0.0110898
645.5	0.00237	0.0311855
646	0	0.0364739
646.5	0.00237	-0.0128701
647	0	0.00570723
647.5	0.00237	-0.00618894
648	0.00237	0.0180642
648.5	-0.00237	-0.00598997
649	0.00237	-0.00123569
649.5	0.00237	0.00524646
650	0.00237	-0.0184516
650.5	0	0.00651357
651	0	0.00279602
651.5	0	-0.0453541
652	0	0.00961327
652.5	0	0.00697434
653	0	0.0220016
653.5	0.00237	-0.00592714
654	0	-0.0049323
654.5	0.00237	0.0230069
655	0.00237	-0.00140324
655.5	0	0.0184411
656	0	-0.00345575
656.5	0	0.00307876
657	0.00237	0.00165457
657.5	0.00237	-0.00730944
658	0.00237	-0.0194046
658.5	0	0.0145456
659	0.00237	-0.0291749
659.5	-0.00237	-0.0135612
660	0	0.00391652
660.5	0	0.00312065
661	0.00237	-0.00277507
661.5	0.00237	0.00714189
662	0	-0.0253108
662.5	0	-0.00338245
663	0.00237	0.0277088
663.5	0	0.0228394
664	0	0.00344528
664.5	0.00237	0.00273319
665	0	0.0166714
665.5	0	-0.0305363
666	0.00237	-0.00195826
666.5	0	0.0211639
667	0	0.00137183
667.5	0	-0.0200748
668	0.00237	0.0050056
668.5	0	-0.00912109
669	0.00237	-0.0218445
669.5	0.00237	-0.0138963
670	0	0.0207659
670.5	0.00237	-0.00858702
671	0.00237	0.00109956
671.5	0.00237	0.0191637
672	0	0.00535118
672.5	0	-0.00408407
673	0	0.00861844
673.5	0	-0.0154462
674	0	0.0240332
674.5	0	0.0346622
675	0	-0.0359084
675.5	0.00237	-0.0065031
676	0.00237	0.0320966
676.5	0	0.0118543
677	0	-0.0329658
677.5	0	0.0176976
678	0	-0.00410501
678.5	0.00237	0.0241798
679	0	-0.0169751
679.5	0	0.038495
680	0.00237	-0.00514174
680.5	0.00237	-0.00397935
681	0.00237	-0.00231431
681.5	0	-0.0021677
682	0.00237	0.0250804
682.5	0.00237	0.017928
683	0	-0.0218341
683.5	0	-0.00334056
684	0	-0.00284838
684.5	0	-0.0303268
685	0	0.0324841
685.5	-0.00237	0.00403171
686	0.00237	0.0097913
686.5	0.00237	-0.000261799
687	0	-0.00807389
687.5	0	-0.0108699
688	0.00237	-0.0095295
688.5	0	0.00903731
689	0	-0.0209963
689.5	0.00237	0.0283791
690	0	0.0182212
690.5	0.00237	0.0151215
691	0	-0.0129119
691.5	0	-0.0462233
692	0.00237	0.0189962
692.5	0.00237	0.0360864
693	0	0.000575959
693.5	0	-0.0136869
694	-0.00237	-0.00166504
694.5	0.00237	0.0148911
695	0.00237	-0.00696386
695.5	0	-0.00970752
696	0.00237	-0.0397202
696.5	0.00237	0.0263789
697	-0.00237	0.0088174
697.5	0	0.0229546
698	0	0.0273423
698.5	0	-0.0279602
699	0.00237	0.00720472
699.5	0	-0.0161059
700	0	0.0175091
700.5	0.00237	0.0135926
701	0.00237	-0.0384531
701.5	0	-0.00487994
702	0.00237	-0.0148702
702.5	0	-9.42478e-05
703	0	0.00439823
703.5	0	0.0192789
704	0.00237	-0.0243997
704.5	0	-0.0143676
705	0.00237	0.00615752
705.5	-0.00237	0.00711047
706	0	-0.0161792
706.5	0	-0.00495324
707	0	-0.0142524
707.5	0	0.0250594
708	0	-0.000429351
708.5	0	0.00963422
709	0	0.00294263
709.5	0.00237	0.0348822
710	0.00237	-0.0174673
710.5	0.00237	-0.0254888
711	0	0.0220645
711.5	0.00237	-0.0210591
712	0	0.0102835
712.5	0	-0.00940383
713	0.00237	-0.00774926
713.5	0	-0.0135822
714	0.00237	0.00834616
714.5	0.00237	0.0347565
715	0	-0.0195093
715.5	0	0.0173835
716	0.00237	-0.0178338
716.5	0.00237	-0.00531976
717	0.00237	-0.00143466
717.5	0.00237	-0.0170588
718	0.00237	-0.00734085
718.5	0.00237	0.0405684
719	0	0.0020944
719.5	0.00237	-0.00395841
720	0	-0.00828333
720.5	0.00237	0.0223472
721	0	0.00593761
721.5	0	-0.00548732
722	0.00237	0.0135926
722.5	0	-0.0118229
723	0.00237	0.000879646
723.5	0	0.0160117
724	0	0.0011205
724.5	0.00237	0.0386416
725	0	-0.00405265
725.5	0.00237	0.0151739
726	0.00237	0.00425162
726.5	0	-0.0116239
727	0.00237	-0.00281696
727.5	0	-0.00618894
728	0.00237	0.0107861
728.5	0.00237	-0.00546637
729	0	-0.0320966
729.5	0.00237	-0.016818
730	0	-0.00748746
730.5	0	0.00645074
731	0	0.0269653
731.5	0	0.0145456
732	0	0.00387463
732.5	0	-0.00148702
733	0	-0.0038851
733.5	0.00237	-0.00592714
734	0	0.00880693
734.5	0.00237	-0.0169646
735	0.00237	0.0181793
735.5	0.00237	0.00746652
736	0	-0.0165667
736.5	0	-0.0207764
737	0	-0.0197083
737.5	0.00237	0.0328087
738	0.00237	-0.00578053
738.5	0	0.0320128
739	0.00237	0.0140848
739.5	0.00237	0.0294158
740	0	-0.0191428
740.5	0	0.0382855
741	0.00237	-0.015708
741.5	0.00237	-0.0200852
742	0.00237	-0.00234572
742.5	0	0.00836711
743	0	0.0391128
743.5	0	-0.00292168
744	0	0.0211743
744.5	0.00237	0.00625177
745	0.00237	0.0286932
745.5	0.00237	0.00435634
746	0.00237	-0.0256145
746.5	0.00237	0.0241065
747	0.00237	-0.0120218
747.5	0	-0.00218864
748	0.00237	0.0249128
748.5	0.00237	-0.0156765
749	0	-0.00911062
749.5	0	0.0321909
750	0	-0.0211534
750.5	0.00237	-0.0376572
751	0.00237	0.00616799
751.5	0.00237	-0.0445792
752	0	-0.00851372
752.5	0.00237	0.0376782
753	0.00237	0.0086708
753.5	0	0.0161164
754	0.00237	0.0030997
754.5	0	-0.00773879
755	0	-0.00963422
755.5	0.00237	-0.0103673
756	0.00237	-0.0221273
756.5	0	-0.00235619
757	0	-0.0224414
757.5	0	0.00949808
758	0	0.0211743
758.5	0.00237	-0.00663923
759	0	0.00662876
759.5	0	-0.0183469
760	0.00237	0.0128805
760.5	0.00237	0.0110898
761	0	0.0210068
761.5	0.00237	0.00573864
762	0.00237	0.00442965
762.5	0	-0.0223263
763	0.00237	0.00442965
763.5	0	0.00537212
764	0	0.00137183
764.5	0.00237	0.00878599
765	0	0.0157499
765.5	0.00237	0.0173416
766	0.00237	-0.0213733
766.5	0.00237	0.0151634
767	0.00237	0.00135088
767.5	0	0.0132994
768	0	-0.00437729
768.5	0	0.0160431
769	0.00237	0.00845088
769.5	0.00237	0.00761313
770	0	0.0384007
770.5	0.00237	-0.00951903
771	0.00237	0.00010472
771.5	0.00237	-0.00234572
772	0	-0.00735133
772.5	-0.00237	0.00679631
773	0.00237	-0.0190066
773.5	0.00237	-0.013268
774	0	0.015687
774.5	0.00237	-0.0100426
775	0.00237	-0.00127758
775.5	-0.00237	0.0187553
776	0.00237	-0.00442965
776.5	0	-0.036254
777	0	-0.0050056
777.5	0.00237	-0.00956091
778	0	0.0471867
778.5	0.00237	-0.000785398
779	0	0.0301593
779.5	0	-0.0195826
780	0.00237	-0.00201062
780.5	0	-0.023164
781	0	-0.0123883
781.5	0.00237	0.00303687
782	0	-0.0149016
782.5	0.00237	-0.00331962
783	0.00237	0.0319814
783.5	0	-0.0205146
784	0.00237	0.0166819
784.5	0.00237	0.00793776
785	0	0.0159593
785.5	0.00237	0.000219911
786	0.00237	-0.0213105
786.5	0.00237	0.000764454
787	0	-0.0113307
787.5	0.00237	0.0222111
788	0	-0.011959
788.5	0.00237	-0.00592714
789	0	-0.00759218
789.5	0	-0.0240122
790	0.00237	0.00904779
790.5	0.00237	0.0213
791	0	0.0261066
791.5	0.00237	0.0116344
792	0.00237	-0.00267035
792.5	0.00237	0.0103358
793	0	-0.00194779
793.5	-0.00237	-0.00501608
794	0.00237	0.0168599
794.5	0.00237	-0.0049323
795	0	0.00574911
795.5	0.00237	0.0417937
796	0.00237	-0.00746652
796.5	0	-0.0215094
797	0	0.0160745
797.5	0.00237	-0.0163886
798	0	-0.0136345
798.5	0	0.00478569
799	0	0.0233211
799.5	0.00237	-0.0329134
800	0	-0.011404
800.5	0.00237	0.0262428
801	0.00237	0.00850324
801.5	0	-0.0159802
802	0.00237	-0.025206
802.5	0.00237	-0.0110794
803	0	0.00406313
803.5	0.00237	-0.0213
804	0.00237	0.000167552
804.5	0.00237	0.0267035
805	0.00237	-0.0180956
805.5	0.00237	0.00374897
806	0.00237	0.00613658
806.5	0	-0.011205
807	0.00237	-0.0407674
807.5	0	0.0364948
808	0	-0.040558
808.5	0.00237	-0.000712094
809	0.00237	0.00585383
809.5	0.00237	-0.0329553
810	0	-0.0232687
810.5	0	0.00764454
811	0	0.0332695
811.5	0.00237	0.00549779
812	0	-0.0178024
812.5	0	0.0116553
813	0	0.0137811
813.5	-0.00237	0.0180223
814	0.00237	-0.0352277
814.5	0	-0.0246929
815	0.00237	0.0129852
815.5	0.00237	0.0138125
816	0	-0.0321594
816.5	0	-0.00316254
817	0.00237	-0.00411549
817.5	0.00237	-0.00176976
818	-0.00237	0.0180223
818.5	0.00237	-0.0275727
819	0.00237	-0.0222739
819.5	0	0.013247
820	0.00237	0.0104824
820.5	0	-0.00694292
821	0.00237	-0.000450295
821.5	0.00237	0.00706858
822	0.00237	-0.0146817
822.5	0.00237	0.00541401
823	0.00237	0.0264313
823.5	-0.00237	0.0129329
824	0	-0.0384531
824.5	0.00237	-0.00933053
825	0.00237	-0.040537
825.5	0	0.0275099
826	0	0.0118962
826.5	0	-0.0304944
827	0	-0.00422021
827.5	0	0.00901637
828	0	0.0269444
828.5	0.00237	-0.0261381
829	0.00237	-0.0180746
829.5	0.00237	-0.0249024
830	0	0.0130376
830.5	0	0.0263894
831	0.00237	0.018106
831.5	0	-0.0282534
832	0.00237	0.0157813
832.5	0.00237	0.00123569
833	0	0.0210591
833.5	0	-0.000471239
834	0.00237	0.0108909
834.5	-0.00237	-0.00860796
835	0.00237	-0.00618894
835.5	0	-0.0213419
836	0	0.0245044
836.5	0	0.00917345
837	0	-0.0049323
837.5	0	-0.00413643
838	0	-0.000596903
838.5	0.00237	-0.0108594
839	0.00237	0.0284105
839.5	0.00237	-0.00910015
840	0	0.0268816
840.5	0.00237	-0.0265674
841	0.00237	0.0109432
841.5	0	0.0212162
842	0	0.0125664
842.5	0	-0.00792729
843	0	-0.0304316
843.5	0.00237	-0.00418879
844	0	0.0301488
844.5	0.00237	-0.011404
845	0.00237	-0.00899543
845.5	0	0.043532
846	0	-0.0256249
846.5	0	0.0217922
847	0.00237	-0.029887
847.5	0	-0.0120323
848	0.00237	0.0264522
848.5	0	0.00747699
849	0	0.000921534
849.5	0	0.0274156
850	0	0.000628319
850.5	0	0.0217922
851	0.00237	-0.0436262
851.5	0.00237	0.00726755
852	0.00237	0.0120742
852.5	0.00237	0.0148911
853	0	0.0024295
853.5	0.00237	0.0189019
854	0.00237	-0.0196035
854.5	0	0.0237086
855	0	0.0193313
855.5	0.00237	-0.0301593
856	-0.00237	0.00427257
856.5	0.00237	0.0119066
857	0.00237	-0.0166819
857.5	0	0.0221901
858	0.00237	-0.0223577
858.5	0.00237	-0.00738274
859	0.00237	-0.0374478
859.5	0	0.0101159
860	0.00237	-0.00784351
860.5	0	-0.0137497
861	0.00237	-0.00434587
861.5	0.00237	-0.0220959
862	0.00237	-0.00264941
862.5	0.00711	0.00815767
863	0	0.00509985
863.5	0.00237	-0.0144199
864	0	-0.00640885
864.5	0	0.0150692
865	0	0.00655546
865.5	0	0.00207345
866	0	0.00326726
866.5	0.00237	0.00455531
867	0.00237	0.00594808
867.5	0.00237	0.0322013
868	0.00237	-0.0471134
868.5	0	0.0204832
869	0	0.00327773
869.5	0	0.0227242
870	0	-0.0411549
870.5	0	0.0206193
871	0.00237	0.0109956
871.5	0.00237	-0.0153205
872	0	0.00668112
872.5	0.00237	-0.0133727
873	0.00237	-0.00428304
873.5	0	0.00666018
874	0.00237	0.00351858
874.5	0	0.0112993
875	0.00237	0.00995885
875.5	0	0.0222739
876	0	0.00971799
876.5	0.00237	0.0226404
877	0.00237	0.00412596
877.5	0	-0.0372698
878	0	0.0120009
878.5	0	-0.00349764
879	0.00237	0.0547265
879.5	0.00237	-0.00451342
880	0	-0.0363063
880.5	0	0.0201586
881	0.00237	-0.0178128
881.5	0	0.0322851
882	-0.00237	-0.0156661
882.5	0.00237	-0.00939336
883	0	0.0120009
883.5	0	-0.017928
884	0	-0.010849
884.5	0	0.016797
885	0.00237	-0.0311541
885.5	0.00237	0.0252689
886	0.00237	0.0115296
886.5	0	-0.00162316
887	0.00237	-0.0167342
887.5	0	-0.0294158
888	0.00237	-0.00326726
888.5	0	0.0290493
889	0.00237	-0.0139591
889.5	0	-0.00890118
890	0	-0.00230383
890.5	0.00237	-0.02019
891	0.00237	-0.0163049
891.5	0	0.0245358
892	0.00237	-0.00329867
892.5	0	0.00478569
893	0	-0.0153624
893.5	0	0.000921534
894	0	-0.0179385
894.5	0.00237	-0.0155509
895	0.00237	0.0271434
895.5	0	-0.0125873
896	0	-0.0111422
896.5	0	0.0189229
897	0.00237	0.0145875
897.5	0	0.00744557
898	0	-0.0221796
898.5	0	-0.0105872
899	0.00237	0.00968658
899.5	0.00237	0.0038851
900	0	0.00476475
900.5	0	-0.00584336
901	0.00237	0.022033
901.5	0	-0.00205251
902	0.00237	0.0168075
902.5	0.00237	-0.00166504
903	0	-0.00416785
903.5	0.00237	-0.024651
904	0.00237	0.0135612
904.5	0	0.00582242
905	0	0.00977035
905.5	0	-0.0283686
906	0.00237	-0.0199386
906.5	0.00237	0.0152472
907	0.00237	-0.00936195
907.5	0	0.0240018
908	0	-0.0201376
908.5	0.00237	0.0014556
909	0.00237	-0.0123569
909.5	0	-0.00713142
910	0	0.0121999
910.5	0	0.00230383
911	0.00237	-0.0151111
911.5	0	-0.00233525
912	0	-0.0104615
912.5	0	-0.00191637
913	0	0.0231431
913.5	0	-0.0380552
914	0.00237	-0.018504
914.5	0.00237	-0.00503702
915	0	0.00655546
915.5	0	-0.00531976
916	0	-0.00632507
916.5	0.00237	-0.00817861
917	0.00237	0.0288398
917.5	0.00237	0.00363378
918	0.00237	0.0193627
918.5	0	0.0228603
919	0	-0.000314159
919.5	0.00237	-0.0108804
920	0	0.00703717
920.5	0.00237	-0.000858702
921	0	0.0106814
921.5	0	-0.00275413
922	0	0.0229546
922.5	0.00237	-0.012535
923	0	-0.0123674
923.5	0	-0.0109223
924	0.00237	-0.0073618
924.5	0	0.0148178
925	0.00237	0.0142628
925.5	0	0.00767596
926	0.00237	0.00263894
926.5	0	0.00790634
927	0	-0.0144199
927.5	0.00237	-0.00531976
928	0.00237	0.00824144
928.5	0	0.015886
929	0.00237	-0.0228394
929.5	0.00237	-0.013844
930	0	0.0376572
930.5	0.00237	-0.0362226
931	0	0.00297404
931.5	0.00237	-0.0165667
932	0.00237	0.0165667
932.5	0	0.00948761
933	0	-0.0142209
933.5	0.00237	0.0399611
934	0	0.0365681
934.5	0.00237	0.0105872
935	0	-0.0167342
935.5	0.00237	-0.0271434
936	0.00237	-0.00844041
936.5	0.00237	0.00932006
937	0	-0.0274575
937.5	0.00237	0.0121161
938	0.00237	0.0214152
938.5	0	-0.0152891
939	0	0.00237714
939.5	0.00237	0.0539621
940	0	-0.048569
940.5	0.00237	0.000670206
941	0.00237	0.0171636
941.5	0	-0.0132785
942	0	0.0169018
942.5	0	0.0215409
943	0.00237	-0.0198968
943.5	0.00237	0.0129748
944	0	-0.00074351
944.5	0.00237	-0.00612611
945	0.00237	0.00584336
945.5	0	-0.00464956
946	0.00237	-0.0168599
946.5	0	-0.00920487
947	0.00237	-0.00629366
947.5	0.00237	0.00278555
948	0.00237	0.0216875
948.5	0	0.00207345
949	0.00237	-0.0256563
949.5	0	-0.00345575
950	0	-0.0113411
950.5	0	-0.0398773
951	0	0.0276984
951.5	0.00237	-0.00423068
952	0	0.0207764
952.5	0.00237	0.00609469
953	0	-0.00313112
953.5	0.00237	0.0036233
954	0	-0.00693245
954.5	0	-0.00270177
955	0	0.0110794
955.5	0	-0.0243473
956	-0.00237	-0.0231221
956.5	0.00237	-0.027468
957	0.00237	0.0438985
957.5	0	5.23599e-05
958	0	0.000753982
958.5	0	-0.0381913
959	0	0.0160535
959.5	0	-0.00207345
960	0.00237	0.00528835
960.5	0.00237	0.00991696
961	0	0.0314788
961.5	0	-0.0263789
962	0	-0.0441603
962.5	0.00237	0.0214257
963	0	0.00547684
963.5	0.00237	-0.0161059
964	0.00237	-0.00539307
964.5	-0.00237	-0.0281382
965	0.00237	0.00473333
965.5	0	-0.0183678
966	0.00237	0.0046705
966.5	0	0.0162316
967	0.00237	0.001309
967.5	0	-0.035877
968	0.00237	0.0316358
968.5	0.00237	-0.0101473
969	0.00237	-0.00642979
969.5	0	0.0213419
970	0	0.0193208
970.5	0	-0.0155195
971	0	-0.00257611
971.5	0.00237	0.00415737
972	0.00237	-0.00595855
972.5	0	-0.0182422
973	0	-0.0124302
973.5	0	0.0355733
974	0	-0.0120009
974.5	0.00237	0.00608422
975	0	-0.0110375
975.5	0.00237	0.00275413
976	0.00237	-0.0100531
976.5	0.00237	0.00501608
977	-0.00237	0.0229755
977.5	0.00237	-0.0112574
978	0.00237	0.00212581
978.5	0.00237	0.0268292
979	0.00237	-0.00567581
979.5	0	-0.00861844
980	0	-0.00330914
980.5	0.00237	0.00832522
981	-0.00237	-0.00745605
981.5	0	0.00468097
982	0	-0.00705811
982.5	0	-0.0231535
983	0	0.0158965
983.5	0.00237	-0.0171845
984	0	-0.00860796
984.5	0.00237	-0.00962375
985	0.00237	-0.0192161
985.5	0	-0.000680678
986	0.00237	0.0257087
986.5	0.00237	-0.00480664
987	0.00237	0.0248605
987.5	0	-0.0112574
988	0	-0.0175406
988.5	0.00237	-0.00208392
989	0.00237	-0.0253527
989.5	0.00237	0.0354267
990	0.00237	-0.0366624
990.5	0	0.0101683
991	0	0.00999026
991.5	0	0.0147236
992	0	-0.0498152
992.5	0	-0.00168599
993	0.00237	-0.0394584
993.5	0.00237	0.00441917
994	-0.00237	0.0328296
994.5	0.00237	-0.0129957
995	0	0.0191114
995.5	0.00237	-0.0423068
996	0.00237	-0.0235305
996.5	0	0.00750841
997	0.00237	-0.00337198
997.5	0	0.00825192
998	0	-0.0020944
998.5	0.00237	0.00368614
999	0.00237	-0.023185
999.5	0	-0.0153205
1000	0	0.00351858
1000.5	0	0.00134041
1001	0	0.0133099
1001.5	0.00237	-0.00479616
1002	0.00237	-0.00286932
1002.5	0.00237	0.0189543
1003	0	0.0052674
1003.5	0.00237	-0.0118857
1004	0	0.00319395
1004.5	0.00237	0.000261799
1005	0	0.000858702
1005.5	0.00237	0.041113
1006	0.00237	-0.0556585
1006.5	0.00237	0.00767596
1007	0	0.0336674
1007.5	0	-0.0152891
1008	0.00237	0.0136555
1008.5	0	0.0132889
1009	0.00237	0.000701622
1009.5	0	-0.0191637
1010	0.00237	-0.0186506
1010.5	0.00237	-0.0111631
1011	0	0.0230698
1011.5	0	0.0194674
1012	0	-0.0204518
1012.5	0.00237	-0.00299498
1013	0.00237	-0.00287979
1013.5	0.00237	0.0143571
1014	0	0.0122313
1014.5	0	-0.0074351
1015	0.00237	0.00355
1015.5	0	0.00193732
1016	0.00237	-0.0134565
1016.5	0.00237	-0.00596903
1017	0	-0.0171426
1017.5	0.00237	0.0226509
1018	0	0.0142942
1018.5	0	-0.00938289
1019	0	-0.00924675
1019.5	0	-0.0206926
1020	0	-0.0170798
1020.5	0.00237	-0.024473
1021	0	0.00305782
1021.5	0.00237	0.0179176
1022	0.00237	0.0135507
1022.5	0	-0.0401391
1023	0	0.0180432
1023.5	0	-0.00549779
1024	0	-0.00652404
1024.5	0.00237	0.020745
1025	0	-0.00293215
1025.5	0.00237	-0.0213628
1026	0.00474	0.00139277
1026.5	0.00237	-0.00626224
1027	0	-0.00334056
1027.5	0.00237	-0.0116344
1028	0	-0.0027646
1028.5	0	0.0113411
1029	0	-0.0223158
1029.5	0.00237	-0.0157289
1030	0.00237	0.0327878
1030.5	0	-0.0145875
1031	0.00237	0.0153938
1031.5	0.00237	-0.0155614
1032	0	0.00090059
1032.5	0.00237	0.00669159
1033	0	0.0132994
1033.5	0	0.0145665
1034	0.00237	0.022431
1034.5	0	0.0166714
1035	0	-0.0192684
1035.5	0.00237	0.00442965
1036	0.00237	-0.00291121
1036.5	0.00237	0.00553968
1037	0	-0.0248709
1037.5	0.00237	-0.00389557
1038	0.00237	-0.0134041
1038.5	0	0.0024295
1039	0.00237	0.0157813
1039.5	0	0.0180642
1040	0.00237	0.00432493
1040.5	0.00237	-0.0303268
1041	0.00237	-0.00335103
1041.5	0.00237	0.0190066
1042	0	0.0155299
1042.5	0	0.0185459
1043	0.00237	0.011383
1043.5	0	0.0180118
1044	0.00237	-0.00694292
1044.5	0.00237	0.00651357
1045	0.00237	-0.0193313
1045.5	0	0.0193522
1046	0.00237	0.0284105
1046.5	0	-0.0131737
1047	0.00237	0.0215199
1047.5	0.00237	-0.00641932
1048	0.00237	0.00311018
1048.5	0.00237	-0.00852419
1049	0.00237	-0.00627271
1049.5	-0.00237	0.017195
1050	0	-0.022033
1050.5	0.00237	-0.0118647
1051	-0.00237	-0.010273
1051.5	0.00237	0.0122103
1052	0	-0.0268501
1052.5	0.00237	-0.0384322
1053	0.00237	0.00917345
1053.5	0	0.0323898
1054	0.00237	0.00109956
1054.5	0	-0.00370708
1055	0.00237	0.00228289
1055.5	0	0.00015708
1056	0.00237	-0.0110898
1056.5	0	-0.0191009
1057	0	0.027845
1057.5	0.00237	0.0214571
1058	0	-0.03794
1058.5	0.00237	0.000942478
1059	0.00237	0.00158127
1059.5	0.00237	0.00640885
1060	0	-0.0200643
1060.5	0.00237	0.00635649
1061	0.00237	-0.0122417
1061.5	0.00237	-0.0102102
1062	0.00237	0.0316254
1062.5	0.00237	0.0203575
1063	0	0.00757124
1063.5	0.00237	0.0016441
1064	0	0.00919439
1064.5	0.00237	-0.0116344
1065	0.00237	-0.00504749
1065.5	0.00237	-0.00108909
1066	0.00237	0.0263265
